0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 57
40, 42, 51, 64, 65, 67, 74, 84, 87, 90, 91, 93, 97
49, 58, 68, 81, 82, 85, 98
3, 16, 17, 20, 21, 26, 28, 43
41, 44, 45, 50, 54, 55, 56, 60, 61, 62, 69, 70, 72, 73, 75, 78, 79, 86, 89, 92, 94, 95
46, 47, 48, 52, 53, 59, 63, 66, 71, 76, 77, 80, 83, 88, 96, 99
